Monroe,NY,51256,968,
Montgomery,NY,3059,102,
Nassau,NY,142467,2854,
NY City,NY,689599,28686,
Niagara,NY,14920,301,
Oneida,NY,19324,468,
Onondaga,NY,31793,613,
Ontario,NY,5605,88,
Orange,NY,35370,627,
Orleans,NY,2387,80,
Oswego,NY,5854,89,
Otsego,NY,2229,42,
Putnam,NY,8059,86,
Rensselaer,NY,8733,127,
Rockland,NY,37320,677,
Saratoga,NY,11517,141,
Schenectady,NY,10573,174,
Schoharie,NY,1154,11,
Schuyler,NY,846,11,
Seneca,NY,1526,52,
St. Lawrence,NY,5146,75,
Steuben,NY,5399,137,
Suffolk,NY,156914,3013,
Sullivan,NY,4576,58,
Tioga,NY,2725,56,
Tompkins,NY,3367,42,
Ulster,NY,9658,226,
Warren,NY,2754,53,
Washington,NY,2222,50,
Wayne,NY,4353,63,
Westchester,NY,103505,2045,
Wyoming,NY,2732,48,
Yates,NY,1005,26,
Adams,OH,2118,30,
Allen,OH,10679,229,
Ashland,OH,3723,92,
Ashtabula,OH,5585,137,
Athens,OH,4505,30,
Auglaize,OH,4521,95,
Belmont,OH,4813,84,
Brown,OH,3643,41,
Butler,OH,34641,453,
Carroll,OH,1768,26,
Champaign,OH,2801,44,
Clark,OH,12046,328,
Clermont,OH,17948,202,
Clinton,OH,3332,62,
Columbiana,OH,7985,176,
Coshocton,OH,2279,45,
Crawford,OH,3525,95,
Cuyahoga,OH,93620,1669,
Darke,OH,4988,122,
Defiance,OH,3640,101,
Delaware,OH,16044,128,
Erie,OH,6729,178,
Fairfield,OH,14266,151,
Fayette,OH,2634,40,
Franklin,OH,110079,1176,
Fulton,OH,3722,64,
Gallia,OH,2172,46,
Geauga,OH,5897,128,
Greene,OH,13374,208,
Guernsey,OH,2815,35,
Hamilton,OH,71712,927,
Hancock,OH,5904,109,
Hardin,OH,2404,55,
Harrison,OH,985,29,
Henry,OH,2408,65,
Highland,OH,3206,47,
Hocking,OH,1913,47,
Holmes,OH,2404,102,
Huron,OH,4663,116,
Jackson,OH,2857,53,
Jefferson,OH,4644,105,
Knox,OH,3953,79,
Lake,OH,17998,294,
Lawrence,OH,5130,74,
Licking,OH,14661,185,
Logan,OH,3468,56,
Lorain,OH,21523,379,
Lucas,OH,34348,749,
Madison,OH,3866,47,
Mahoning,OH,19072,528,
Marion,OH,7900,133,
Medina,OH,13070,216,
Meigs,OH,1322,36,
Mercer,OH,4552,100,
Miami,OH,9884,177,
Monroe,OH,1136,37,
Montgomery,OH,46623,854,
Morgan,OH,966,34,
Morrow,OH,2545,23,
Muskingum,OH,7982,122,
Noble,OH,1274,42,
Ottawa,OH,3164,66,
Paulding,OH,1570,23,
Perry,OH,2625,38,
Pickaway,OH,7911,92,
Pike,OH,2106,24,
Portage,OH,10691,150,
Preble,OH,3483,69,
Putnam,OH,3951,97,
Richland,OH,10066,197,
Ross,OH,6028,134,
Sandusky,OH,4696,92,
Scioto,OH,5832,101,
Seneca,OH,4595,102,
Shelby,OH,4382,66,
Stark,OH,28712,818,
Summit,OH,39209,922,
Trumbull,OH,13991,445,
Tuscarawas,OH,7936,229,
Union,OH,5006,51,
Van Wert,OH,2254,49,
Vinton,OH,760,15,
Warren,OH,21875,264,
Washington,OH,4468,86,
Wayne,OH,7752,209,
Williams,OH,2984,77,
Wood,OH,11316,190,
Wyandot,OH,2067,52,
Adair,OK,3064,21,
Alfalfa,OK,1137,5,
Atoka,OK,1734,10,
Beaver,OK,419,6,
Beckham,OK,2664,35,
Blaine,OK,985,7,
Bryan,OK,5769,52,
Caddo,OK,3767,54,
Canadian,OK,15469,87,
Carter,OK,5571,45,
Cherokee,OK,5345,39,
Choctaw,OK,1531,13,
Cimarron,OK,143,1,
Cleveland,OK,28186,254,
Coal,OK,677,13,
Comanche,OK,11654,127,
Cotton,OK,636,13,
Craig,OK,1876,11,
Creek,OK,6409,109,
Custer,OK,3948,65,
DE,OK,4303,61,
Dewey,OK,525,6,
Ellis,OK,347,2,
Garfield,OK,7445,69,
Garvin,OK,3411,44,
Grady,OK,5563,68,
Grant,OK,528,7,
Greer,OK,523,16,
Harmon,OK,286,3,
Harper,OK,403,4,
Haskell,OK,1200,9,
Hughes,OK,1138,17,
Jackson,OK,2862,44,
Jefferson,OK,668,8,
Johnston,OK,1313,17,
Kay,OK,5034,72,
Kingfisher,OK,1948,21,
Kia,OK,779,14,
Latimer,OK,786,8,
Le Flore,OK,5228,43,
Lincoln,OK,2994,54,
Logan,OK,3859,26,
Love,OK,1409,8,
Major,OK,933,8,
Marshall,OK,1843,12,
Mayes,OK,3954,36,
Mcclain,OK,4977,44,
Mccurtain,OK,3753,61,
Mcintosh,OK,1887,32,
Murray,OK,1894,21,
Muskogee,OK,9027,90,
Noble,OK,1333,10,
Nowata,OK,1079,15,
Okfuskee,OK,1737,19,
Oklahoma,OK,79407,688,
Okmulgee,OK,3572,44,
Osage,OK,4398,44,
Ottawa,OK,3583,41,
Pawnee,OK,1686,30,
Payne,OK,8254,46,
Pittsburg,OK,4349,33,
Pontotoc,OK,4844,45,
Pottawatomie,OK,7700,72,
Pushmataha,OK,962,13,
Roger Mills,OK,380,7,
Rogers,OK,9809,112,
Seminole,OK,2729,32,
Sequoyah,OK,3843,28,
Stephens,OK,4613,60,
Texas,OK,3428,24,
Tillman,OK,740,14,
Tulsa,OK,69600,668,
Wagoner,OK,7574,79,
Washington,OK,4631,82,
Washita,OK,1047,8,
Woods,OK,1178,11,
Woodward,OK,3061,15,
Baker,OR,625,7,
Benton,OR,2240,16,
Clackamas,OR,13172,172,
Clatsop,OR,764,6,
Columbia,OR,1198,21,
Coos,OR,1335,18,
Crook,OR,760,18,
Curry,OR,386,6,
Deschutes,OR,5822,58,
Douglas,OR,2292,51,
Gilliam,OR,53,1,
Grant,OR,221,1,
Harney,OR,266,6,
Hood River,OR,1054,29,
Jackson,OR,8078,107,
Jefferson,OR,1917,27,
Josephine,OR,2247,48,
Klamath,OR,2747,54,
Lake,OR,368,6,
Lane,OR,9994,121,
Lincoln,OR,1119,19,
Linn,OR,3527,54,
Malheur,OR,3326,58,
Marion,OR,18117,279,
Morrow,OR,1026,13,
Multnomah,OR,31465,516,
Polk,OR,2963,42,
Sherman,OR,52,0,
Tillamook,OR,402,2,
Umatilla,OR,7508,80,
Union,OR,1263,19,
Wallowa,OR,141,4,
Wasco,OR,1218,25,
Washington,OR,20804,208,
Wheeler,OR,22,1,
Yamhill,OR,3698,62,
Adams,PA,7074,148,
Allegheny,PA,74317,1675,
Armstrong,PA,4841,115,
Beaver,PA,11884,342,
Bedford,PA,3768,128,
Berks,PA,34859,877,
Blair,PA,10483,292,
Bradford,PA,4221,74,
Bucks,PA,43785,1107,
Butler,PA,13616,360,
Cambria,PA,11460,387,
Cameron,PA,254,7,
Carbon,PA,4781,145,
Centre,PA,12519,206,
Chester,PA,29781,711,
Clarion,PA,2621,81,
Clearfield,PA,6106,113,
Clinton,PA,2681,55,
Columbia,PA,4520,121,
Crawford,PA,6257,136,
Cumberland,PA,15733,473,
Dauphin,PA,20051,483,
Delware,PA,39905,1261,
Elk,PA,2284,35,
Erie,PA,16830,373,
Fayette,PA,10253,259,
Forest,PA,1372,20,
Franklin,PA,12275,317,
Fulton,PA,1113,14,
Greene,PA,2608,30,
Huntingdon,PA,4135,119,
Indiana,PA,5004,156,
Jefferson,PA,2740,85,
Juniata,PA,1789,80,
Lackawanna,PA,13507,406,
Lancaster,PA,42502,998,
Lawrence,PA,5895,179,
Lebanon,PA,12584,255,
Lehigh,PA,30045,743,
Luzerne,PA,24386,710,
Lycoming,PA,8977,240,
Mckean,PA,2994,60,
Mercer,PA,7908,237,
Mifflin,PA,4519,166,
Monroe,PA,9353,260,
Montgomery,PA,52427,1509,
Montour,PA,1742,57,
Northampton,PA,25960,626,
Northumberland,PA,7834,319,
Perry,PA,2825,82,
Philadelphia,PA,116242,3071,
Pike,PA,2412,46,
Potter,PA,894,21,
Schuylkill,PA,11828,361,
Snyder,PA,2946,78,
Somerset,PA,6592,187,
Sullivan,PA,301,14,
Susquehanna,PA,1663,53,
Tioga,PA,2403,94,
Union,PA,5068,80,
Venango,PA,3281,79,
Warren,PA,2122,96,
Washington,PA,13462,250,
Wayne,PA,2948,64,
Westmoreland,PA,26177,660,
Wyoming,PA,1132,40,
York,PA,34976,703,
Adjuntas,PR,460,,
Aguada,PR,1194,,
Aguadilla,PR,1474,,
Aguas Buenas,PR,1023,,
Aibonito,PR,571,,
Anasco,PR,806,,
Arecibo,PR,2823,,
Arroyo,PR,352,,
Barceloneta,PR,713,,
Barranquitas,PR,1193,,
Bayamon,PR,10010,,
Cabo Rojo,PR,906,,
Caguas,PR,5543,,
Camuy,PR,1102,,
Canovanas,PR,1742,,
Carolina,PR,7801,,
Catano,PR,1213,,
Cayey,PR,1284,,
Ceiba,PR,398,,
Ciales,PR,731,,
Cidra,PR,1207,,
Coamo,PR,938,,
Comerio,PR,675,,
Corozal,PR,1593,,
Culebra,PR,28,,
Dorado,PR,2132,,
Fajardo,PR,1259,,
Florida,PR,670,,
Guanica,PR,247,,
Guayama,PR,803,,
Guayanilla,PR,424,,
Guaynabo,PR,4344,,
Gurabo,PR,1800,,
Hatillo,PR,1022,,
Hormigueros,PR,406,,
Humacao,PR,1633,,
Isabela,PR,1213,,
Jayuya,PR,412,,
Juana Diaz,PR,1074,,
Juncos,PR,1707,,
Lajas,PR,409,,
Lares,PR,867,,
Las Marias,PR,203,,
Las Piedras,PR,1407,,
Loiza,PR,969,,
Luquillo,PR,658,,
Manati,PR,1537,,
Maricao,PR,117,,
Maunabo,PR,320,,
Mayaguez,PR,1934,,
Moca,PR,1371,,
Morovis,PR,1320,,
Naguabo,PR,767,,
Naranjito,PR,1570,,
Orocovis,PR,788,,
Patillas,PR,363,,
Penuelas,PR,517,,
Ponce,PR,2954,,
Quebradillas,PR,698,,
Rincon,PR,443,,
Rio Grande,PR,1753,,
Sabana Grande,PR,406,,
Salinas,PR,1001,,
San German,PR,605,,
San Juan,PR,17766,,
San Lorenzo,PR,1441,,
San Sebastian,PR,1637,,
Santa Isabel,PR,553,,
Toa Alta,PR,3631,,
Toa Baja,PR,3799,,
Trujillo Alto,PR,2867,,
Utuado,PR,851,,
Vega Alta,PR,1810,,
Vega Baja,PR,2668,,
Vieques,PR,195,,
Villalba,PR,741,,
Yabucoa,PR,986,,
Yauco,PR,993,,
Bristol,RI,4115,123,
Kent,RI,14896,291,
Newport,RI,5015,25,
Providence,RI,80264,1730,
Washington,RI,7345,145,
Abbeville,SC,2159,34,
Aiken,SC,14967,197,
Allendale,SC,797,14,
Anderson,SC,19476,446,
Bamberg,SC,1413,48,
Barnwell,SC,2310,47,
Beaufort,SC,14902,174,
Berkeley,SC,14344,162,
Calhoun,SC,1197,35,
Charleston,SC,36983,432,
Cherokee,SC,5206,129,
Chester,SC,3531,64,
Chesterfield,SC,4107,92,
Clarendon,SC,2870,94,
Colleton,SC,3118,109,
Darlington,SC,7665,161,
Dillon,SC,3864,76,
Dorchester,SC,14538,175,
Edgefield,SC,2645,35,
Fairfield,SC,2038,70,
Florence,SC,16274,373,
Georgetown,SC,6053,132,
Greenville,SC,62014,830,
Greenwood,SC,6863,153,
Hampton,SC,1624,42,
Horry,SC,33182,513,
Jasper,SC,2097,41,
Kershaw,SC,6394,113,
Lancaster,SC,9082,132,
Laurens,SC,6113,150,
Lee,SC,1738,54,
Lexington,SC,28412,421,
Marion,SC,3182,94,
Marlboro,SC,2911,50,
Mccormick,SC,880,23,
Newberry,SC,4203,92,
Oconee,SC,8232,120,
Orangeburg,SC,8457,210,
Pickens,SC,15983,255,
Richland,SC,39694,481,
Saluda,SC,1553,43,
Spartanburg,SC,34437,672,
Sumter,SC,9104,164,
Union,SC,2508,72,
Williamsburg,SC,3698,85,
York,SC,25119,304,
Aurora,SD,452,15,
Beadle,SD,2683,39,
Bennett,SD,380,9,
Bon Homme,SD,1502,25,
Brookings,SD,3552,36,
Brown,SD,5080,84,
Brule,SD,687,9,
Buffalo,SD,420,13,
Butte,SD,970,20,
Campbell,SD,129,4,
Charles Mix,SD,1263,19,
Clark,SD,363,5,
Clay,SD,1778,15,
Codington,SD,3918,76,
Corson,SD,463,12,
Custer,SD,741,12,
Davison,SD,2934,61,
Day,SD,652,28,
Deuel,SD,471,8,
Dewey,SD,1399,22,
Douglas,SD,422,9,
Edmunds,SD,477,12,
Fall River,SD,519,15,
Faulk,SD,354,13,
Grant,SD,949,37,
Gregory,SD,529,27,
Haakon,SD,246,9,
Hamlin,SD,694,38,
Hand,SD,327,6,
Hanson,SD,352,4,
Harding,SD,91,1,
Hughes,SD,2270,34,
Hutchinson,SD,783,24,
Hyde,SD,136,1,
Jackson,SD,276,14,
Jerauld,SD,268,16,
Jones,SD,84,0,
Kingsbury,SD,628,14,
Lake,SD,1169,17,
Lawrence,SD,2799,44,
Lincoln,SD,7649,77,
Lyman,SD,597,10,
Marshall,SD,299,5,
Mccook,SD,736,24,
Mcpherson,SD,237,4,
Meade,SD,2553,31,
Mellette,SD,242,2,
Miner,SD,270,9,
Minnehaha,SD,27669,326,
Moody,SD,612,16,
Oglala Lakota,SD,2050,47,
Pennington,SD,12709,184,
Perkins,SD,344,13,
Potter,SD,365,3,
Roberts,SD,1148,35,
Sanborn,SD,326,3,
Spink,SD,795,25,
Stanley,SD,327,2,
Sully,SD,136,3,
Todd,SD,1218,28,
Tripp,SD,684,16,
Turner,SD,1057,52,
Union,SD,1952,39,
Walworth,SD,715,15,
Yankton,SD,2783,28,
Ziebach,SD,335,9,
Anderson,TN,7817,149,
Bedford,TN,5724,117,
Benton,TN,1497,39,
Bledsoe,TN,1975,10,
Blount,TN,13831,174,
Bradley,TN,12569,135,
Campbell,TN,3742,55,
Cannon,TN,1726,28,
Carroll,TN,3452,80,
Carter,TN,5886,150,
Cheatham,TN,3815,43,
Chester,TN,1998,45,
Claiborne,TN,2671,64,
Clay,TN,1055,29,
Cocke,TN,3933,91,
Coffee,TN,6213,112,
Crockett,TN,1958,46,
Cumberland,TN,6035,113,
Davidson,TN,88493,823,
DeKalb,TN,2605,47,
Decatur,TN,1531,35,
Dickson,TN,6064,102,
Dyer,TN,5213,99,
Fayette,TN,4615,71,
Fentress,TN,2276,43,
Franklin,TN,4651,80,
Gibson,TN,6144,138,
Giles,TN,3684,95,
Grainger,TN,2388,46,
Greene,TN,7220,142,
Grundy,TN,1639,29,
Hamblen,TN,7890,161,
Hamilton,TN,39878,442,
Hancock,TN,489,11,
Hardeman,TN,3369,61,
Hardin,TN,3287,62,
Hawkins,TN,5109,91,
Haywood,TN,2635,59,
Henderson,TN,3589,71,
Henry,TN,2977,73,
Hickman,TN,2611,38,
Houston,TN,1016,30,
Humphreys,TN,1498,21,
Jackson,TN,1245,33,
Jefferson,TN,5516,115,
Johnson,TN,2137,37,
Knox,TN,45856,558,
Lake,TN,1670,25,
Lauderdale,TN,3082,40,
Lawrence,TN,5528,79,
Lewis,TN,1438,24,
Lincoln,TN,4085,61,
Loudon,TN,5556,64,
Macon,TN,3324,73,
Madison,TN,9985,225,
Marion,TN,2871,44,
Marshall,TN,3867,54,
Maury,TN,12074,155,
Mcminn,TN,5812,89,
Mcnairy,TN,2629,49,
Meigs,TN,1249,20,
Monroe,TN,5197,88,
Montgomery,TN,17063,203,
Moore,TN,929,15,
Morgan,TN,2272,34,
Obion,TN,4346,92,
Overton,TN,2819,57,
Perry,TN,1022,27,
Pickett,TN,743,23,
Polk,TN,1711,21,
Putnam,TN,10480,166,
Rhea,TN,4094,70,
Roane,TN,5743,95,
Robertson,TN,8801,112,
Rutherford,TN,37478,366,
Scott,TN,2836,42,
Sequatchie,TN,1521,27,
Sevier,TN,11784,158,
Shelby,TN,86759,1454,
Smith,TN,2512,36,
Stewart,TN,1228,24,
Sullivan,TN,14041,271,
Sumner,TN,20994,308,
Tipton,TN,6848,97,
Trousdale,TN,2374,21,
Unicoi,TN,1778,47,
Union,TN,1661,30,
Van Buren,TN,787,20,
Warren,TN,5282,73,
Washington,TN,12598,227,
Wayne,TN,2853,30,
Weakley,TN,3768,59,
White,TN,3306,64,
Williamson,TN,24713,200,
Wilson,TN,16029,206,
Anderson,TX,6018,103,
Andrews,TX,1679,45,
Angelina,TX,7656,243,
Aransas,TX,1107,33,
Archer,TX,760,11,
Armstrong,TX,148,6,
Atascosa,TX,5056,128,
Austin,TX,1775,27,
Bailey,TX,782,16,
Bandera,TX,1173,23,
Bastrop,TX,8300,75,
Baylor,TX,290,11,
Bee,TX,3398,61,
Bell,TX,20148,320,
Bexar,TX,187758,2713,
Blanco,TX,677,17,
Borden,TX,21,2,
Bosque,TX,1571,28,
Bowie,TX,6417,171,
Brazoria,TX,31331,353,
Brazos,TX,20054,202,
Brewster,TX,874,10,
Briscoe,TX,132,4,
Brooks,TX,744,32,
Brown,TX,4063,125,
Burleson,TX,2182,32,
Burnet,TX,4108,53,
Caldwell,TX,5107,74,
Calhoun,TX,1740,16,
Callahan,TX,1119,37,
Cameron,TX,36902,1415,
Camp,TX,1160,40,
Carson,TX,378,13,
Cass,TX,1754,74,
Castro,TX,897,28,
Chambers,TX,4119,36,
Cherokee,TX,4003,119,
Childress,TX,1324,15,
Clay,TX,988,16,
Cochran,TX,240,13,
Coke,TX,436,11,
Coleman,TX,702,27,
Collin,TX,81062,688,
Collingsworth,TX,258,9,
Colorado,TX,1507,24,
Comal,TX,8843,278,
Comanche,TX,1285,47,
Concho,TX,292,7,
Cooke,TX,3399,59,
Coryell,TX,6712,70,
Cottle,TX,182,7,
Crane,TX,505,11,
Crockett,TX,565,15,
Crosby,TX,499,25,
Culberson,TX,341,7,
Dallam,TX,567,22,
Dallas,TX,276339,3236,
Dawson,TX,1706,68,
DeWitt,TX,1843,56,
Deaf Smith,TX,2672,63,
Delta,TX,289,10,
Denton,TX,60167,597,
Dickens,TX,152,9,
Dimmit,TX,1436,19,
Donley,TX,343,13,
Duval,TX,1142,36,
Eastland,TX,1212,41,
Ector,TX,15616,316,
Edwards,TX,236,4,
El Paso,TX,120769,2281,
Ellis,TX,20331,267,
Erath,TX,3906,64,
Falls,TX,1996,28,
Fannin,TX,3133,95,
Fayette,TX,2229,50,
Fisher,TX,290,13,
Floyd,TX,749,29,
Foard,TX,117,8,
Fort Bend,TX,55548,534,
Franklin,TX,676,22,
Freestone,TX,1756,40,
Frio,TX,2576,38,
Gaines,TX,1411,39,
Galveston,TX,33525,327,
Garza,TX,351,19,
Gillespie,TX,2298,46,
Glasscock,TX,97,2,
Goliad,TX,405,13,
Gonzales,TX,2480,47,
Gray,TX,2043,50,
Grayson,TX,10613,297,
Gregg,TX,10561,292,
Grimes,TX,3363,60,
Guadalupe,TX,12571,180,
Hale,TX,6008,151,
Hall,TX,416,14,
Hamilton,TX,737,24,
Hansford,TX,789,19,
Hardeman,TX,362,12,
Hardin,TX,4766,89,
Harris,TX,340559,4790,
Harrison,TX,4487,90,
Hartley,TX,412,2,
Haskell,TX,427,21,
Hays,TX,17598,202,
Hemphill,TX,542,2,
Henderson,TX,5448,148,
Hidalgo,TX,71658,2584,
Hill,TX,4275,88,
Hockley,TX,2290,98,
Hood,TX,6090,107,
Hopkins,TX,2852,99,
Houston,TX,1528,37,
Howard,TX,4465,95,
Hudspeth,TX,490,11,
Hunt,TX,5255,137,
Hutchinson,TX,1509,68,
Irion,TX,107,1,
Jack,TX,596,13,
Jackson,TX,1572,28,
Jasper,TX,2268,70,
Jeff Davis,TX,171,2,
Jefferson,TX,17837,334,
Jim Hogg,TX,601,14,
Jim Wells,TX,3799,81,
Johnson,TX,18149,304,
Jones,TX,2729,46,
Karnes,TX,1669,31,
Kaufman,TX,14425,210,
Kendall,TX,2690,58,
Kenedy,TX,33,2,
Kent,TX,77,1,
Kerr,TX,3987,79,
Kimble,TX,253,6,
King,TX,13,0,
Kinney,TX,332,6,
Kleberg,TX,2325,77,
Knox,TX,248,14,
La Salle,TX,807,21,
Lamar,TX,5561,140,
Lamb,TX,1956,79,
Lampasas,TX,2016,26,
Lavaca,TX,2179,69,
Lee,TX,1943,36,
Leon,TX,1517,36,
Liberty,TX,6718,153,
Limestone,TX,2573,57,
Lipscomb,TX,290,11,
Live Oak,TX,1090,19,
Llano,TX,1460,43,
Loving,TX,1,0,
Lubbock,TX,47954,756,
Lynn,TX,607,22,
Madison,TX,1849,24,
Marion,TX,509,24,
Martin,TX,612,18,
Mason,TX,373,4,
Matagorda,TX,3090,88,
Maverick,TX,10031,281,
Mcculloch,TX,519,15,
Mclennan,TX,24268,421,
Mcmullen,TX,80,4,
Medina,TX,4538,91,
Menard,TX,204,7,
Midland,TX,16140,234,
Milam,TX,2219,37,
Mills,TX,610,20,
Mitchell,TX,575,29,
Montague,TX,1968,59,
Montgomery,TX,44060,432,
Moore,TX,2203,68,
Morris,TX,818,23,
Motley,TX,83,7,
Nacogdoches,TX,3997,141,
Navarro,TX,5475,112,
Newton,TX,563,29,
Nolan,TX,1488,49,
Nueces,TX,35430,687,
Ochiltree,TX,1023,25,
Oldham,TX,233,3,
Orange,TX,7264,100,
Palo Pinto,TX,2738,63,
Panola,TX,1463,59,
Parker,TX,14409,158,
Parmer,TX,1155,34,
Pecos,TX,1444,32,
Polk,TX,2857,87,
Potter,TX,16730,393,
Presidio,TX,780,23,
Rains,TX,747,23,
Randall,TX,16055,268,
Reagan,TX,365,8,
Real,TX,296,12,
Red River,TX,635,34,
Reeves,TX,1698,38,
Refugio,TX,601,17,
Roberts,TX,55,1,
Robertson,TX,1989,32,
Rockwall,TX,10274,116,
Runnels,TX,1242,36,
Rusk,TX,3658,89,
Sabine,TX,489,38,
San Augustine,TX,526,29,
San Jacinto,TX,958,24,
San Patricio,TX,3977,127,
San Saba,TX,811,19,
Schleicher,TX,224,6,
Scurry,TX,3380,60,
Shackelford,TX,247,2,
Shelby,TX,1508,51,
Sherman,TX,136,12,
Smith,TX,18555,387,
Somervell,TX,1023,10,
Starr,TX,8701,254,
Stephens,TX,738,24,
Sterling,TX,103,4,
Stonewall,TX,149,6,
Sutton,TX,455,8,
Swisher,TX,743,16,
Tarrant,TX,237676,2731,
Taylor,TX,14956,354,
Terrell,TX,74,2,
Terry,TX,1675,54,
Throckmorton,TX,72,5,
Titus,TX,3557,74,
Tom Green,TX,16200,247,
Travis,TX,73538,809,
Trinity,TX,648,20,
Tyler,TX,1149,31,
Upshur,TX,3105,55,
Upton,TX,360,9,
Uvalde,TX,3402,57,
Val Verde,TX,7580,187,
Van Zandt,TX,3893,103,
Victoria,TX,7765,167,
Walker,TX,8413,111,
Waller,TX,3361,38,
Ward,TX,1098,20,
Washington,TX,3603,80,
Webb,TX,42470,765,
Wharton,TX,3699,98,
Wheeler,TX,471,9,
Wichita,TX,14358,330,
Wilbarger,TX,1837,51,
Willacy,TX,2363,76,
Williamson,TX,39586,377,
Wilson,TX,3793,55,
Winkler,TX,699,20,
Wise,TX,6801,109,
Wood,TX,3177,112,
Yoakum,TX,862,26,
Young,TX,2078,38,
Zapata,TX,1706,24,
Zavala,TX,1750,35,
Beaver,UT,627,4,
Box Elder,UT,4772,42,
Cache,UT,14614,34,
Carbon,UT,1387,11,
Daggett,UT,37,0,
Davis,UT,34072,133,
Duchesne,UT,1099,9,
Emery,UT,771,8,
Garfield,UT,407,9,
Grand,UT,657,3,
Iron,UT,4882,29,
Juab,UT,1181,10,
Kane,UT,486,3,
Millard,UT,1354,10,
Morgan,UT,1116,11,
Piute,UT,96,2,
Rich,UT,123,0,
Salt Lake,UT,136602,726,
San Juan,UT,1789,36,
Sanpete,UT,3458,19,
Sevier,UT,1971,8,
Summit,UT,4899,8,
Tooele,UT,6376,30,
Uintah,UT,2174,18,
Utah,UT,88741,315,
Wasatch,UT,4273,19,
Washington,UT,19801,176,
Wayne,UT,122,0,
Weber,UT,26356,157,
Accomack,VA,2545,35,
Albemarle,VA,4530,39,
Alexandria city,VA,10113,104,
Alleghany,VA,1154,39,
Amelia,VA,743,12,
Amherst,VA,2632,13,
Appomattox,VA,1377,9,
Arlington,VA,12768,212,
Augusta,VA,5107,53,
Bath,VA,240,8,
Bedford,VA,5675,45,
Bland,VA,617,9,
Botetourt,VA,2082,21,
Bristol city,VA,1210,27,
Brunswick,VA,1171,11,
Buchanan,VA,1282,32,
Buckingham,VA,2021,20,
Buena Vista city,VA,821,12,
Campbell,VA,3921,33,
Caroline,VA,1774,14,
Carroll,VA,2062,58,
Charles City,VA,388,10,
Charlotte,VA,724,10,
Charlottesville city,VA,3374,40,
Chesapeake city,VA,17619,147,
Chesterfield,VA,22835,216,
Clarke,VA,745,13,
Colonial Heights city,VA,1281,34,
Covington city,VA,632,5,
Craig,VA,234,3,
Culpeper,VA,3998,39,
Cumberland,VA,367,4,
Danville city,VA,4168,92,
Dickenson,VA,864,14,
Dinwiddie,VA,1724,20,
Emporia city,VA,611,35,
Essex,VA,619,4,
Fairfax,VA,64750,834,
Fairfax city,VA,476,12,
Falls Church city,VA,334,7,
Fauquier,VA,3835,37,
Floyd,VA,720,18,
Fluvanna,VA,1270,13,
Franklin,VA,3646,42,
Franklin city,VA,951,25,
Frederick,VA,6625,49,
Fredericksburg city,VA,1722,14,
Galax city,VA,982,43,
Giles,VA,1032,9,
Gloucester,VA,1804,29,
Goochland,VA,1189,8,
Grayson,VA,1101,28,
Greene,VA,966,5,
Greensville,VA,1439,19,
Halifax,VA,2319,56,
Hampton city,VA,8322,88,
Hanover,VA,6457,105,
Harrisonburg city,VA,5606,68,
Henrico,VA,20736,359,
Henry,VA,4099,83,
Highland,VA,89,0,
Hopewell city,VA,2013,23,
Isle of Wight,VA,2531,43,
James City,VA,3750,45,
King George,VA,1386,12,
King William,VA,849,6,
King And Queen,VA,297,4,
Lancaster,VA,638,4,
Lee,VA,2254,38,
Lexington city,VA,1057,19,
Loudoun,VA,22486,195,
Louisa,VA,1654,13,
Lunenburg,VA,619,4,
Lynchburg city,VA,6826,90,
Madison,VA,527,7,
Manassas Park city,VA,1112,8,
Manassas city,VA,3938,33,
Martinsville city,VA,1479,44,
Mathews,VA,515,7,
Mecklenburg,VA,1936,47,
Middlesex,VA,483,16,
Montgomery,VA,7191,71,
Nelson,VA,745,7,
New Kent,VA,1199,7,
Newport News city,VA,10995,115,
Norfolk city,VA,14394,158,
Northampton,VA,692,32,
Northumberland,VA,644,13,
Norton city,VA,235,4,
Nottoway,VA,1767,29,
Orange,VA,1779,19,
Page,VA,1791,41,
Patrick,VA,1170,32,
Petersburg city,VA,2961,39,
Pittsylvania,VA,4637,56,
Poquoson city,VA,687,10,
Portsmouth city,VA,7435,125,
Powhatan,VA,1610,7,
Prince Edward,VA,1911,21,
Prince George,VA,2860,10,
Prince William,VA,38420,328,
Pulaski,VA,2263,46,
Radford city,VA,1862,11,
Rappahannock,VA,287,2,
Richmond,VA,1367,7,
Richmond city,VA,14297,148,
Roanoke,VA,7163,94,
Roanoke city,VA,7336,129,
Rockbridge,VA,1246,29,
Rockingham,VA,5964,77,
Russell,VA,2001,27,
Salem city,VA,1848,33,
Scott,VA,1563,47,
Shenandoah,VA,3649,102,
Smyth,VA,2495,83,
Southampton,VA,1830,49,
Spotsylvania,VA,8070,88,
Stafford,VA,9312,55,
Staunton city,VA,2374,56,
Suffolk city,VA,6671,129,
Surry,VA,346,5,
Sussex,VA,1035,16,
Tazewell,VA,3149,39,
VA Beach city,VA,29552,247,
Warren,VA,2226,40,
Washington,VA,4237,88,
Waynesboro city,VA,2094,27,
Westmoreland,VA,1097,16,
Williamsburg city,VA,507,9,
Winchester city,VA,2434,22,
Wise,VA,2797,85,
Wythe,VA,1992,45,
York,VA,2895,22,
St. Croix,VI,1053,9,
St. John,VI,212,1,
St. Thomas,VI,1310,15,
